hmid,valency,dominance,arousal
99641,6.8875,5.6575,4.085
99642,6.36777777778,5.82,4.15555555556
99643,6.31,5.95,3.86
99644,5.67,4.6,4.035
99645,6.676,5.76,4.688
99646,4.45,6.0,5.3
99647,8.53,7.11,5.22
99648,6.59,6.21,4.57
99649,6.905,5.825,4.3875
99650,5.885,5.795,3.55
99651,6.69,6.19333333333,4.07
99652,5.76,6.25,3.69333333333
99653,7.07,5.695,4.805
99654,6.53913043478,6.08869565217,4.1247826087
99655,6.745,5.57,5.4
99656,5.805,6.35,3.34
99657,6.34,5.345,3.455
99658,6.925,5.555,4.33
99659,5.8725,5.5575,3.25
99660,6.93,5.85333333333,4.39666666667
99661,6.63,5.42666666667,4.25333333333
99662,5.83,5.685,3.19
99663,6.136,5.824,4.39
99664,7.25,5.975,4.515
99665,6.68571428571,6.13,4.41285714286
99666,5.5675,5.5075,3.925
99667,6.79,5.775,4.995
99668,6.43,5.612,4.252
99669,5.195,4.8525,4.6775
99670,6.575,6.01833333333,4.37833333333
99671,5.28,5.0,3.95
99672,6.94,5.7875,4.53
99673,6.696,5.626,4.148
99674,6.464,5.71,4.196
99675,6.06692307692,5.78384615385,4.09615384615
99676,6.246,5.434,3.414
99677,6.37111111111,5.8,3.48777777778
99678,7.0,5.73,5.43
99679,5.765,6.03833333333,3.99833333333
99680,6.13,5.366,4.84
99681,6.025,5.455,4.211
99682,6.28,6.125,4.225
99683,5.87842105263,5.72,4.16526315789
99684,6.70333333333,5.63,5.12666666667
99685,5.9225,6.01,4.03
99686,6.62833333333,5.66,4.235
99687,7.22666666667,6.29666666667,4.70666666667
99688,7.17,6.43625,4.1675
99689,6.82,5.14666666667,4.23666666667
99690,7.04666666667,5.89333333333,4.23333333333
99691,5.986,5.716,4.068
99692,6.575,5.94166666667,4.80833333333
99693,7.12333333333,6.15666666667,4.04333333333
99694,6.0575,5.66,4.6
99695,7.355,6.28,4.94
99696,5.966,5.762,4.71
99697,6.94,5.96,4.54
99698,5.11,4.73,3.6
99699,6.158,5.752,3.73
99700,5.49916666667,5.17666666667,4.37666666667
99701,5.894,5.332,3.59
99702,6.6925,5.6875,3.9325
99703,7.02333333333,5.87,4.52
99704,6.0525,6.045,4.13125
99705,5.855,5.91,4.62
99706,6.575,6.200625,4.32875
99707,5.63,5.14,3.894
99708,7.39,6.6175,4.0675
99709,6.43,5.485,4.565
99710,6.5025,6.1525,3.645
99711,7.21666666667,6.18666666667,4.61
99712,6.11666666667,5.85666666667,4.11666666667
99713,6.2,5.976,3.712
99714,7.17,6.065,4.43
99715,6.79666666667,5.98333333333,4.20333333333
99716,6.4,6.05,3.85
99717,6.735,6.215,4.375
99718,6.655,6.12833333333,4.03666666667
99719,5.36,5.655,3.65
99720,5.755,5.095,3.65
99721,6.756,5.84,4.328
99722,6.67333333333,6.24666666667,4.08333333333
99723,6.552,6.242,4.446
99724,6.244,5.838,4.776
99725,5.6825,6.1675,4.12
99726,6.864,6.18,4.148
99727,5.42333333333,5.86,3.61333333333
99728,5.64,5.60666666667,3.87777777778
99729,6.375,5.961,3.581
99730,4.45,6.0,5.3
99731,7.01,6.2875,3.8
99732,6.70666666667,5.31333333333,4.55666666667
99733,5.4425,5.425,3.73
99734,5.245,5.685,3.44
99735,6.69333333333,5.86333333333,3.87333333333
99736,6.56333333333,6.12,3.59666666667
99737,7.415,5.245,5.185
99738,7.206,6.1,3.878
99739,5.8975,5.7275,4.3875
99740,6.55,5.775,4.03
99741,5.86230769231,5.86615384615,4.10692307692
99742,6.872,5.6,4.56
99744,6.43166666667,6.15666666667,3.925
99745,6.0096,5.7684,4.2908
99746,6.68,5.22,3.57
99747,6.81,6.11166666667,4.315
99748,5.99666666667,5.34,4.70333333333
99749,5.98285714286,5.25,4.06857142857
99750,6.23,5.69333333333,3.835
99751,6.7425,5.96875,4.2125
99752,2.18,5.58,5.25
99753,6.52,5.6875,4.165
99754,7.365,6.0375,5.0475
99755,,,
99756,6.47888888889,5.87444444444,3.46555555556
99757,5.80333333333,6.01666666667,3.79333333333
99758,6.41625,5.95375,3.94
99759,6.629,5.817,4.529
99760,6.194,6.146,4.622
99761,7.83,6.83333333333,4.28666666667
99762,6.62,6.105,4.5
99763,5.68222222222,6.20111111111,4.68333333333
99764,5.796,5.908,4.26
99765,6.51363636364,5.83,4.10636363636
99766,6.0,5.79,5.5
99767,5.8775,5.5475,4.5675
99768,5.525,5.88,3.615
99769,7.61,6.3,5.3025
99770,5.78,5.76333333333,3.78
99771,6.78,5.79333333333,5.53333333333
99772,7.34,5.475,5.285
99773,,,
99774,8.015,6.105,5.55
99775,4.68,5.47,4.48
99776,6.16806451613,5.96806451613,4.40451612903
99777,6.43,6.49666666667,3.76
99778,6.748,6.028,4.226
99779,7.40666666667,6.66,4.57666666667
99780,6.36,5.5375,3.8475
99781,6.73,5.06,5.0
99782,5.795,5.56,4.3
99783,6.88666666667,6.24666666667,4.70666666667
99784,4.72,5.24333333333,4.42
99785,6.06666666667,6.30333333333,4.13333333333
99786,6.6,5.462,4.918
99787,3.58666666667,5.19,4.91
99788,6.5325,6.0875,4.12
99789,5.96125,5.5375,3.5325
99790,5.678125,5.410625,4.276875
99791,6.76,5.75666666667,4.03666666667
99792,5.99,5.4,4.478
99793,7.12666666667,6.61333333333,4.76
99794,5.828,5.834,4.222
99795,8.07333333333,6.78666666667,5.19
99797,2.53,3.85,5.11
99798,7.59,6.33,5.38
99799,6.705,6.04,4.69
99800,6.39111111111,5.60666666667,4.48333333333
99801,6.26,5.19333333333,4.10666666667
99802,6.58391304348,6.0652173913,4.5397826087
99803,6.14,5.56,4.97
99804,6.185,5.8,5.095
99805,6.20333333333,5.40833333333,4.30166666667
99806,6.93714285714,5.80428571429,4.51857142857
99807,6.8,5.87833333333,4.465
99808,6.74875,6.06625,4.645
99809,6.67833333333,6.12333333333,3.93166666667
99810,6.57666666667,6.21666666667,3.84
99811,6.205,5.415,3.93
99812,6.46,5.74666666667,4.87833333333
99813,7.43,6.3425,4.8325
99814,6.77,5.45,5.13
99815,5.95666666667,5.82666666667,4.33666666667
99816,6.86083333333,5.86916666667,4.865
99817,5.26333333333,5.62333333333,4.31666666667
99818,6.09,5.93666666667,3.98
99819,6.342,6.122,4.69
99820,7.64,6.62,4.33
99821,6.84428571429,6.36,3.85
99822,5.765,5.375,3.375
99823,6.00666666667,4.79,3.78
99824,7.2675,5.55,4.3925
99825,6.96333333333,6.06666666667,4.91
99826,6.28833333333,5.90166666667,3.86
99827,6.3775,5.535,3.6025
99828,7.57,6.63,5.58666666667
99829,6.2375,6.1,3.985
99830,6.31,5.5,3.55
99832,6.19117647059,5.58647058824,3.85588235294
99833,6.58666666667,5.94666666667,4.07666666667
99834,6.92,6.165,4.125
99835,7.25,5.98,4.35
99836,6.27,5.5,4.05
99837,6.79,6.31,4.29
99838,7.17,6.41,4.295
99839,6.53,6.02833333333,4.22833333333
99840,6.9525,6.05,4.5725
99841,6.22166666667,5.41666666667,3.67166666667
99842,6.58,5.98,4.34333333333
99843,6.836,5.798,4.074
99844,6.39,6.15,3.732
99845,7.01333333333,6.3,5.68
99846,6.41666666667,6.25666666667,3.77
99847,6.21714285714,5.85571428571,4.48666666667
99848,6.16,5.62333333333,4.27
99849,6.29642857143,5.60928571429,4.435
99850,6.089,5.751,4.05
99851,6.00333333333,5.06666666667,3.99
99852,6.3875,5.65,3.6175
99853,5.905,4.8725,3.965
99854,5.79777777778,6.09555555556,4.06333333333
99855,4.89,5.3,5.38333333333
99856,7.46,5.45,4.765
99857,6.21857142857,5.84857142857,3.97428571429
99858,7.855,6.445,5.22
99859,6.525,5.46,4.62
99860,6.19,5.5675,3.845
99861,6.72666666667,5.20333333333,5.26
99862,6.81285714286,6.09857142857,4.56571428571
99863,5.27714285714,5.86428571429,4.00714285714
99864,7.12,5.668,4.31
99865,5.24666666667,5.82666666667,3.14
99866,6.04125,5.57,4.025
99867,6.38,5.47,3.5875
99868,6.685,5.676,4.155
99869,6.72,5.74,3.93
99870,6.176,5.17,4.682
99871,5.94230769231,5.73692307692,3.59307692308
99872,6.18909090909,6.03818181818,4.22181818182
99873,6.8775,5.585,4.63
99874,6.025,6.87,4.605
99875,6.0225,5.6725,3.91625
99876,5.55875,5.60375,3.8425
99877,5.42714285714,5.08714285714,3.85714285714
99878,6.685,6.01875,4.24
99879,6.635,5.37,4.58
99880,7.55,6.81,5.045
99881,5.42714285714,5.08714285714,3.85714285714
99882,6.885,4.83,4.285
99883,6.36666666667,5.305,4.00833333333
99884,7.27,5.99666666667,5.71666666667
99885,6.46666666667,5.78333333333,4.24666666667
99886,6.2975,5.895,3.9125
99887,4.912,5.266,4.712
99888,6.92,5.525,4.685
99889,6.66,5.365,5.015
99890,5.49857142857,5.35428571429,4.21571428571
99891,6.164,5.964,3.98
99892,5.655,5.9,5.08
99893,6.63625,6.75625,4.6725
99894,5.43333333333,5.63333333333,4.34
99895,7.34,6.36,3.975
99896,5.36,5.588,3.94
99897,6.74625,5.7225,4.16125
99898,6.92,6.0425,4.9875
99899,6.49333333333,5.3,4.21333333333
99900,6.53,5.755,3.8725
99901,6.45666666667,6.08166666667,4.41166666667
99902,6.04666666667,5.24166666667,4.71833333333
99903,7.28,5.825,4.74
99904,4.77333333333,5.23333333333,3.45333333333
99905,6.68,6.71,3.62
99906,5.0,5.785,4.2175
99907,6.26,5.86,3.8675
99908,6.2725,6.0575,4.3725
99909,6.3075,5.4125,4.0125
99910,6.71,5.65,2.895
99911,6.95666666667,7.27,4.68
99912,6.58,4.68,4.23
99913,6.75,6.05,4.91
99914,6.29333333333,6.14555555556,4.11222222222
99915,5.198,5.156,4.202
99916,6.2775,5.83,4.105
99917,5.28,5.305,3.895
99918,3.54,4.68,6.33
99919,5.73333333333,5.72666666667,4.78833333333
99920,7.58666666667,6.12666666667,6.23333333333
99921,6.8,5.8,3.95
99922,6.09,5.185,3.62
99923,6.07666666667,5.58,4.45666666667
99924,6.2375,5.5925,4.415
99925,6.44333333333,5.65,4.14666666667
99927,,,
99928,6.86666666667,5.82333333333,4.72666666667
99929,,,
99930,6.225,5.575,3.145
99931,5.97666666667,5.56666666667,4.43666666667
99932,4.184,4.6,4.436
99933,6.29454545455,5.50272727273,4.12545454545
99934,6.10538461538,5.85076923077,4.31153846154
99935,6.25666666667,5.80666666667,4.12
99936,5.6875,5.7475,4.235
99937,4.99,5.265,4.385
99938,5.67,4.825,4.55
99939,6.02666666667,5.95333333333,3.895
99940,6.5875,5.745,4.1525
99941,6.56285714286,5.99571428571,4.13142857143
99942,5.63166666667,5.355,4.30166666667
99943,5.75,6.16,5.365
99944,5.0,4.95,4.2
99945,6.0,5.75333333333,3.96666666667
99946,5.8175,5.235,4.5925
99947,6.53625,5.64125,4.05125
99948,6.81166666667,5.785,4.49666666667
99949,6.01428571429,6.03285714286,3.80857142857
99952,6.805,6.365,4.03
99953,7.0725,5.985,4.6625
99954,5.5075,5.3475,4.2675
99955,6.62666666667,5.1,5.09333333333
99956,5.37,5.4925,4.0025
99957,5.9,5.55666666667,4.10166666667
99958,6.545,5.325,4.31
99959,6.34,5.96,4.55333333333
99960,4.77714285714,5.32571428571,4.10285714286
99961,6.62,6.53,3.79
99962,6.225,5.2725,4.08
99963,6.335,5.80333333333,4.54666666667
99964,6.669,5.729,4.405
99965,5.785,5.465,4.285
99966,7.695,5.415,5.025
99967,6.3025,5.6275,3.81
99968,5.63,5.785,4.0025
99969,7.24,5.68,4.39
99970,5.62571428571,5.66428571429,3.82714285714
99971,6.56,5.81333333333,4.07333333333
99972,5.738,5.76,4.646
99973,4.99,5.265,4.385
99974,6.854,6.452,4.536
99975,6.80666666667,4.96,4.71666666667
99976,5.635,5.05,3.8
99977,7.46,5.32,4.68
99978,6.17666666667,5.635,3.82666666667
99979,6.815,5.8125,4.405
99980,5.89,5.61,2.55
99981,6.81,5.45666666667,4.38666666667
99982,6.052,5.739,4.221
99983,5.724,5.61,4.406
99984,7.18,5.758,4.704
99985,6.28333333333,5.73333333333,4.63333333333
99986,6.69,6.16,5.07
99987,6.79875,5.7875,4.6725
99988,5.488,4.95,3.348
99989,7.0,5.26,4.65
99990,6.92,4.93,4.205
99991,6.955,5.13,4.6825
99992,6.16666666667,5.39,4.31666666667
99993,6.43,5.735,3.4
99994,7.15,6.03333333333,4.82666666667
99995,5.19,4.995,3.925
99996,5.9925,5.7625,4.5475
99997,6.35555555556,5.95222222222,3.82777777778
99998,7.262,6.658,4.498
99999,6.02125,5.68375,4.25125
100000,6.44,5.865,4.635
100001,6.04666666667,6.0,4.51
100002,6.903,6.024,4.681
100003,5.5975,5.37,4.1675
100004,6.89333333333,5.81333333333,4.44666666667
100005,6.49875,5.71,4.44125
100006,6.74,5.74,4.67
100007,7.18,5.92,6.08
100008,6.59375,5.82375,4.17375
100009,6.382,5.73,3.544
100010,7.27666666667,6.13,4.51
100011,6.573,5.674,4.013
100012,5.48,5.65,4.42
100013,5.475,5.49,4.235
100014,6.10285714286,5.66142857143,3.98714285714
100015,6.28466666667,6.12066666667,4.17
100016,7.29,6.19333333333,4.69
100017,5.30333333333,5.23,3.96
100018,6.57444444444,5.67333333333,4.51333333333
100019,5.66,5.93666666667,4.2
100020,6.22333333333,6.14,3.81333333333
100021,5.26,5.37,4.52
100022,4.98,5.68333333333,5.13666666667
100023,6.6775,5.8425,4.355
100024,6.08666666667,5.77333333333,5.34666666667
100025,6.15,6.06428571429,4.10714285714
100026,5.05,6.12,4.33
100027,6.7,5.5,4.21
100028,5.198,5.11,4.404
100029,5.88933333333,5.40933333333,3.998
100031,5.40833333333,5.53666666667,4.48333333333
100032,5.73090909091,5.28363636364,4.00272727273
100033,6.37,6.07,4.6
100034,6.17666666667,5.86666666667,4.49888888889
100035,5.6475,5.4225,4.3375
100036,5.83666666667,4.44,4.09666666667
100037,6.02714285714,5.92428571429,3.51571428571
100038,6.769,6.152,4.041
100039,5.765,5.5625,4.44
100040,6.92333333333,6.26666666667,4.20333333333
100041,6.068,6.042,4.146
100042,3.94,4.135,4.55
100043,6.204,6.266,4.448
100044,5.83333333333,6.00833333333,4.30083333333
100045,7.35,6.31,4.72
100046,5.75333333333,5.25,4.06333333333
100047,6.848,6.124,4.348
100048,3.6825,4.075,4.595
100049,6.646,5.658,4.608
100050,5.91833333333,5.73083333333,4.03416666667
100051,5.84333333333,5.18333333333,3.57
100052,4.87333333333,4.45666666667,4.66666666667
100053,6.91666666667,6.03,3.54
100054,7.0,6.12,5.1
100055,7.34,6.36,3.975
100056,6.74,6.28,3.535
100057,6.95,5.91666666667,3.42666666667
100058,7.25,6.002,4.178
100059,6.04,6.0825,4.5325
100060,7.17,6.21833333333,3.70333333333
100061,6.265,5.235,3.8625
100062,6.09,5.655,4.305
100063,4.16,4.67,4.18
100064,5.85,5.98666666667,3.82666666667
100065,4.27,4.95333333333,4.15333333333
100066,7.14555555556,6.38333333333,4.70666666667
100067,6.37,5.22,4.605
100068,5.44,5.29666666667,4.94333333333
100069,5.592,5.468,4.166
100070,7.57333333333,6.43333333333,5.24333333333
100071,5.905,5.7525,3.8625
100072,6.76,5.97,3.97666666667
100073,5.545,5.32875,3.38
100074,7.16333333333,6.04666666667,4.68333333333
100075,6.271,5.483,4.458
100076,6.9075,6.3275,4.9775
100077,6.986,6.376,4.512
100078,5.705,5.855,3.975
100079,6.22333333333,5.37333333333,4.17
100080,5.0,5.415,4.965
100081,6.64166666667,5.645,5.19666666667
100082,6.38,5.8175,3.83625
100083,6.38,6.46,3.71666666667
100084,6.606,5.806,4.582
100085,7.116,5.922,3.98
100086,7.39166666667,6.58166666667,4.75833333333
100087,6.7875,5.95,4.395
100088,6.39,5.81111111111,3.91333333333
100089,6.16,6.002,4.24
100090,6.74846153846,5.51923076923,4.47
100091,6.40666666667,4.99666666667,3.49333333333
100092,6.36,5.7075,5.00125
100093,7.13818181818,6.10181818182,4.79363636364
100094,7.31333333333,5.93666666667,5.38
100095,6.5025,5.7075,3.635
100096,6.821,5.833,4.712
100097,7.16,5.83666666667,5.01333333333
100098,6.01888888889,5.72777777778,4.32333333333
100099,7.2275,6.455,4.9425
100100,6.01888888889,5.72777777778,4.32333333333
100101,6.57,5.6,3.80333333333
100102,6.12875,5.80875,3.9425
100103,6.09,5.655,4.305
100104,,,
100105,6.01888888889,5.72777777778,4.32333333333
100106,5.754,5.513,4.63
100107,5.785,5.47875,4.28625
100108,6.01888888889,5.72777777778,4.32333333333
100109,7.55666666667,6.29666666667,4.39333333333
100110,6.01888888889,5.72777777778,4.32333333333
100111,6.01888888889,5.72777777778,4.32333333333
100112,6.01888888889,5.72777777778,4.32333333333
100113,5.58153846154,5.44769230769,3.74153846154
100114,6.028,5.9,4.132
100115,6.405,6.33,4.635
100116,6.68285714286,5.91857142857,4.81
100117,5.14,5.47,3.735
100118,6.57933333333,5.42933333333,4.44133333333
100119,6.49727272727,5.99,4.25636363636
100120,6.182,5.612,4.453
100121,7.1425,5.9775,4.875
100122,6.135,5.78,4.715
100123,7.695,6.485,5.805
100124,6.26,5.55846153846,4.02615384615
100125,5.87571428571,5.65,3.84
100126,6.14666666667,4.95333333333,4.89666666667
100129,6.62111111111,6.2,3.85333333333
100130,6.01888888889,5.72777777778,4.32333333333
100131,7.55,6.36333333333,4.87333333333
100132,5.974,6.095,4.012
100133,6.44666666667,5.88916666667,4.11
100134,5.09333333333,6.19333333333,3.85666666667
100135,6.675,5.56,3.795
100136,6.09,5.655,4.305
100137,6.0,7.0,4.8
100138,6.085,6.31833333333,4.17666666667
100139,,,
100140,5.74,5.09,3.41
100141,6.07666666667,5.72166666667,3.955
100142,6.01888888889,5.72777777778,4.32333333333
100143,5.94333333333,5.67416666667,3.94166666667
100144,6.03428571429,5.34357142857,4.17785714286
100145,6.15,5.925,3.625
100146,7.09,6.1575,4.9775
100147,6.21333333333,5.40333333333,4.62
100149,6.0425,6.04,4.56
100150,7.24,5.68,4.39
100151,6.461,5.95,4.489
100152,6.36666666667,4.90333333333,4.26
100153,6.76444444444,5.89888888889,4.67333333333
100154,7.225,6.205,2.855
100155,7.24,5.68,4.39
100156,6.4,6.14333333333,3.92222222222
100157,6.8175,5.6325,4.1075
100158,5.21,5.205,4.69
100159,7.695,6.095,5.345
100160,6.731,6.345,4.832
100161,6.255,5.84125,4.055
100163,5.805,5.2875,3.5
100164,6.50666666667,5.86666666667,4.54
100165,6.4,6.14333333333,3.92222222222
100166,7.25,6.16,4.65666666667
100167,6.4,6.14333333333,3.92222222222
100168,6.07,5.74272727273,4.42909090909
100169,,,
100170,7.0525,5.6925,4.565
100171,6.83333333333,5.86833333333,4.93833333333
100172,6.8,5.905,4.43
100173,6.86166666667,5.68833333333,4.71833333333
100174,6.64625,5.94625,4.18
100175,5.79333333333,5.49833333333,4.41166666667
100176,6.87666666667,5.91,4.58666666667
100177,6.664,5.448,4.494
100178,5.69,4.922,4.228
100179,6.87666666667,5.91,4.58666666667
100181,5.52,5.20857142857,4.63428571429
100182,6.24,5.47333333333,4.88666666667
100183,6.434,5.46,4.176
100184,6.87666666667,5.91,4.58666666667
100185,6.74166666667,5.89333333333,4.50666666667
100186,6.7825,6.0575,4.405
100187,7.47666666667,6.08666666667,4.98333333333
100188,6.18,5.5,3.43
100189,6.87666666667,5.91,4.58666666667
100190,6.67,5.91285714286,4.27
100191,6.25,5.755,4.48
100192,6.875,5.71166666667,4.18833333333
100193,6.145,5.64,3.997
100194,6.7825,6.0575,4.405
100195,6.7825,6.0575,4.405
100196,6.17444444444,6.14111111111,4.41333333333
100197,6.87666666667,5.91,4.58666666667
100198,7.06666666667,6.02666666667,5.14333333333
100199,7.33,6.38,4.9
100200,6.87666666667,5.91,4.58666666667
100201,6.99333333333,6.15166666667,4.46333333333
100203,5.605,5.19,4.05
100204,6.57909090909,5.97,4.12818181818
100205,7.38666666667,5.86,4.26
100206,6.81,6.214,4.096
100207,6.204,5.84,4.644
100208,6.585,5.8425,4.4375
100209,6.59333333333,6.18666666667,4.19
100210,6.52,6.036,4.28
100211,6.153125,5.686875,4.19354166667
100212,5.16,5.225,5.19
100213,5.822,5.344,4.398
100214,6.14368421053,5.92684210526,4.49894736842
100215,7.03666666667,5.63333333333,4.99666666667
100216,7.07,6.32,4.3175
100217,7.16333333333,5.87333333333,3.99666666667
100218,6.9625,5.7825,4.365
100219,5.97666666667,5.59333333333,3.88833333333
100220,5.71333333333,4.90333333333,4.42333333333
100221,5.975,5.735,3.5575
100222,6.4625,5.57125,4.2625
100223,6.72,5.52,4.195
100224,8.0,5.92,5.36
100225,6.45083333333,5.80833333333,3.86583333333
100226,5.65,5.33666666667,4.08333333333
100227,6.38666666667,5.88833333333,4.68333333333
100228,5.885,5.1725,4.1625
100229,6.006,5.415,4.227
100230,7.01833333333,6.06666666667,4.43
100231,7.595,6.12,5.215
100232,5.59,5.14666666667,3.68333333333
100233,6.905,5.885,4.115
100234,6.6325,5.7575,4.6025
100235,5.92,5.9275,3.5775
100236,5.47,5.61875,3.88625
100237,6.34958333333,5.84416666667,4.18666666667
100238,6.63,6.09,4.06333333333
100239,6.511,6.056,4.798
100240,5.51833333333,5.59,3.99666666667
100241,6.81,6.5275,4.8925
100242,6.53428571429,5.53428571429,4.00571428571
100243,7.0275,5.8625,5.1625
100244,6.2725,5.855,3.78625
100245,7.22333333333,6.40333333333,3.86333333333
100246,6.08666666667,6.09,4.67333333333
100247,5.834,5.514,3.76
100248,5.72,5.42,4.1
100249,6.05875,5.96,4.24375
100250,7.195,6.47833333333,4.69666666667
100251,6.76833333333,6.34666666667,4.895
100252,5.5425,5.605,4.1325
100253,6.41,5.38666666667,4.85666666667
100254,5.72,5.59,4.625
100255,6.72333333333,6.30333333333,3.96666666667
100256,6.11,5.28,2.6
100257,7.1,6.35571428571,5.31428571429
100258,6.49428571429,5.68142857143,4.37142857143
100259,4.45,4.55666666667,3.94333333333
100260,5.81333333333,6.155,4.595
100261,5.89333333333,5.29333333333,4.40666666667
100262,6.31,6.085,4.36
100263,7.45333333333,6.10333333333,4.18
100264,6.205,5.865,4.455
100265,7.145,5.585,6.325
100266,5.70333333333,5.6,4.46666666667
100267,5.1325,5.4675,4.0275
100268,5.595,5.5125,4.1925
100269,6.29125,5.7375,4.3775
100270,6.0825,5.6125,3.9125
100271,6.328,5.948,4.084
100272,5.815,5.995,3.83
100273,6.61333333333,5.62333333333,4.17333333333
100274,5.94333333333,5.64666666667,4.01666666667
100275,7.11,6.00333333333,4.82666666667
100276,7.21,5.7,5.1
100277,7.34,5.97,4.53666666667
100278,6.7125,5.855,4.3225
100279,5.96,5.70333333333,4.07
100280,6.48,6.18,4.31
100281,7.025,6.22,5.615
100282,5.89333333333,5.97,4.5
100283,6.01333333333,5.23,4.175
100284,7.33,6.38,4.9
100285,5.68,5.586,4.192
100286,4.55333333333,5.06,4.27
100287,6.052,5.74,4.512
100288,6.30666666667,5.72666666667,4.08333333333
100289,4.89,4.86,4.53
100290,7.41,5.72,4.38
100291,6.73,6.035,3.81
100292,4.63,4.912,3.942
100293,4.67,4.54,4.39
100294,6.6175,5.835,4.1275
100295,7.005,6.505,4.53
100296,5.96666666667,5.295,4.34166666667
100297,6.43,5.81666666667,4.41333333333
100298,6.68,5.22,3.57
100299,5.64,3.975,5.2
100300,6.71,5.7375,3.9375
100301,6.56,5.94666666667,4.69666666667
100302,5.83428571429,5.45428571429,4.02714285714
100303,6.125,5.41,3.425
100304,6.935,6.3125,5.075
100305,6.48,5.86,4.064
100306,6.696,6.016,4.194
100307,7.065,5.15,4.015
100308,6.77222222222,5.85888888889,4.41555555556
100309,6.59857142857,5.68285714286,4.00714285714
100310,6.69714285714,5.56428571429,4.96571428571
100311,5.25,5.03,3.525
100312,6.4575,6.4625,3.975
100313,6.38,6.56,3.57
100314,5.83714285714,5.61285714286,3.92857142857
100315,6.77333333333,6.23166666667,4.90166666667
100316,6.69,6.10571428571,4.42428571429
100318,7.315,5.86,4.88
100319,6.516,5.928,3.444
100320,6.26857142857,5.26285714286,4.16857142857
100321,6.13,5.91210526316,3.77842105263
100322,6.722,5.834,4.12
100323,7.14,6.125,3.825
100324,4.71,6.95,3.35
100325,6.8388,6.328,4.742
100326,7.35,5.71,4.785
100327,5.12333333333,5.42,3.83333333333
100328,4.82833333333,5.375,4.465
100329,4.865,4.825,3.58
100330,6.365,5.68,3.9
100331,5.992,5.824,3.63
100332,7.08333333333,5.61,4.19666666667
100333,5.125,4.595,3.62
100334,5.8225,5.5575,4.7775
100335,6.106,5.86,3.79
100336,5.86,5.72,3.52
100337,5.775,5.845,4.18333333333
100338,5.754,5.278,3.616
100339,6.59,6.165,3.82
100340,5.17,5.17,4.73
100341,6.25,5.78666666667,3.71833333333
100342,7.12,5.98666666667,4.21666666667
100343,7.105,5.905,5.215
100344,4.83666666667,4.835,4.26666666667
100345,6.04333333333,5.54666666667,4.09666666667
100346,6.075,5.935,4.34
100347,6.59333333333,5.35666666667,4.43333333333
100348,5.62333333333,5.91,3.39666666667
100349,6.85428571429,5.90714285714,4.59857142857
100350,5.76285714286,5.63285714286,4.00257142857
100351,5.78666666667,5.46666666667,4.87
100352,6.554,5.786,3.802
100353,5.30333333333,5.26666666667,4.12
100354,6.55666666667,5.91333333333,4.63666666667
100355,6.15666666667,5.52333333333,4.085
100356,7.00666666667,6.41166666667,4.26666666667
100357,6.55,6.382,4.108
100358,7.275,6.53,3.635
100359,6.01,5.595,4.265
100360,5.428,5.386,3.884
100361,6.715,5.62,4.75
100362,6.79,6.31,4.29
100363,6.95,5.62333333333,3.60333333333
100364,6.818,6.012,3.96
100365,7.195,6.82,4.37
100366,5.21,5.685,3.915
100367,6.40857142857,5.72714285714,4.36714285714
100368,6.65,6.445,4.12166666667
100369,6.84,6.295,3.41
100370,5.885,6.03,4.12
100371,5.16333333333,5.61333333333,4.08166666667
100372,6.75181818182,5.95636363636,4.45181818182
100373,6.3225,5.3225,3.9025
100374,5.928,5.236,4.316
100375,5.945,5.4225,4.205
100376,5.075,4.8825,3.63
100377,7.03,5.614,4.146
100378,6.134,5.278,4.58
100379,6.234,5.72,4.758
100380,5.74333333333,5.72333333333,4.23666666667
100381,6.525,5.46,4.62
100382,6.66666666667,5.81666666667,4.67333333333
100383,6.6,6.0675,4.5675
100384,6.27333333333,5.93666666667,3.71333333333
100385,7.2875,5.935,4.78
100386,5.365,4.865,4.29
100387,5.125,5.1375,4.445
100388,6.84,6.288,4.414
100389,6.3675,5.83333333333,4.185
100390,5.87,5.8575,3.5175
100391,6.074,5.662,4.38266666667
100392,6.025,5.895,3.82
100393,5.25,6.375,4.53
100394,6.54375,6.25,3.91875
100395,5.864,5.934,4.226
100396,6.98333333333,6.20333333333,5.25333333333
100398,6.37333333333,5.44333333333,4.47333333333
100399,6.55,5.775,4.03
100400,6.171875,6.15875,4.20875
100401,7.365,6.785,4.935
100402,6.565,6.425,4.08
100403,5.95294117647,5.60352941176,4.53294117647
100404,3.72,4.39,4.05
100405,7.0,5.73,5.43
100406,6.824,6.1,4.176
100407,5.6275,5.4775,3.76
100408,6.88,6.36875,3.91375
100409,6.63384615385,5.77769230769,4.26923076923
100410,6.64,6.228,4.318
100411,6.85,5.75666666667,4.7
100413,6.565,5.885,4.255
100414,6.15666666667,5.415,3.72666666667
100415,7.0575,6.5975,4.315
100416,5.956,5.868,3.744
100417,6.69375,5.95125,3.99625
100418,6.1,5.51666666667,4.06
100419,6.585,5.95,3.81333333333
100420,5.87,5.12666666667,3.93666666667
100421,6.23,5.5375,4.44
100422,6.27333333333,5.53166666667,4.02666666667
100423,6.13090909091,5.74636363636,3.77454545455
100424,6.47666666667,6.03333333333,4.0
100425,5.565,5.745,4.37
100426,6.79,5.9,4.32333333333
